"collectioncode","catalognumber","scientificname","commonname","datelastmodified","detectedby","receiver_group","station","receiver","bottom_depth","receiver_depth","tagname","codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","datecollected","timezone","longitude","latitude","the_geom","yearcollected","monthcollected","daycollected","julianday","timeofday","local_area","notes","citation","unqdetecid","contact_poc","contact_pi"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-08-20","HCTS","HCTS","Gator Creek","release",NA,NA,"A69-9007-6144","","",NA,NA,NA,"","2022-03-09 12:00:00","UTC",-80.78707,28.62756,"0101000020E61000006A6AD95A5F3254C07B4FE5B4A7A03C40",2022,3,9,68,12,"Gator Creek","AGE: Y; AGE_UNITS: Y,M,O","Fusco, K., et al. 2021.","HCTS-A69-9007-6144-2022-03-09-release-A69-9007-6144","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",197,NA,NA,"ADC","2022-03-09 20:07:00","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,20.1166666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42850","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",195,NA,NA,"ADC","2022-03-09 21:10:28","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.1744444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42893","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",195,NA,NA,"ADC","2022-03-09 21:18:13","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.3036111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42897","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 21:24:45","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.4125,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42902","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",195,NA,NA,"ADC","2022-03-09 21:28:04","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.4677777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42905","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",195,NA,NA,"ADC","2022-03-09 21:31:27","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.5241666666667,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42909","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",195,NA,NA,"ADC","2022-03-09 21:35:00","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.5833333333333,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42914","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 21:38:51","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.6475,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42917","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 21:47:20","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,21.7888888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42924","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 22:01:13","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.0202777777778,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42935","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 22:05:11","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.0863888888889,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42939","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",193,NA,NA,"ADC","2022-03-09 22:09:52","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.1644444444444,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42943","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
"HCTS","HCTS-A69-9007-6144-2022-03-09","Limulus polyphemus","horseshoe crab","2023-10-18","HCTSA","HCTSA","487549-NE","487549",1.2,0.3,"A69-9007-6144","A69-9007","A69-9007-6144",194,NA,NA,"ADC","2022-03-09 22:14:19","UTC",-80.78791,28.62577,"0101000020E61000003F8C101E6D3254C063D1747632A03C40",2022,3,9,68,22.2386111111111,"Titusville","","Fusco, K., et al. 2021.","HCTSA-A69-9007-6144-42949","Kirk Fusco (kirk.fusco@floridadep.gov)","Kirk Fusco (kirk.fusco@floridadep.gov)"
